Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
150,Origin,False,39.03431,-77.13587398698022,0.000009,0.000010,0.000009
150,Destination,False,39.03815,-77.56203779593064,0.000009,0.000010,0.000009
151,Origin,True,38.7433097051597,-77.1254625733858,0.000036,0.000032,0.000039
151,Destination,True,38.80233234234233,-77.13536506568826,0.000036,0.000032,0.000039
152,Origin,False,38.744337927927916,-76.87794753257009,0.000004,0.000007,0.000002
152,Destination,False,38.9398699017199,-77.12803037000184,0.000004,0.000007,0.000002
153,Origin,True,38.98900995085995,-77.27309448123727,0.000071,0.000084,0.000062
153,Destination,True,39.03431,-76.79536993490106,0.000071,0.000084,0.000062
154,Origin,False,38.80233234234233,-77.04973013137652,0.000020,0.000017,0.000022
154,Destination,False,38.595889557739554,-77.63416,0.000020,0.000017,0.000022
155,Origin,False,38.80233234234233,-77.04973013137652,0.000015,0.000015,0.000015
155,Destination,False,38.9398699017199,-77.20033460285872,0.000015,0.000015,0.000015
156,Origin,True,38.8415898034398,-77.05426253750402,0.000243,0.000243,0.000244
156,Destination,True,38.918321171171165,-77.221,0.000243,0.000243,0.000244
157,Origin,False,38.918321171171165,-76.79410142353471,0.000005,0.000007,0.000003
157,Destination,False,38.6450296068796,-76.90560125662948,0.000005,0.000007,0.000003
158,Origin,True,38.6450296068796,-77.56130412566294,0.000002,0.000003,0.000001
158,Destination,True,38.80233234234233,-77.221,0.000002,0.000003,0.000001
159,Origin,True,38.98900995085995,-76.98424206622708,0.000027,0.000035,0.000020
159,Destination,True,38.86032675675675,-76.79346432819808,0.000027,0.000035,0.000020
160,Origin,False,38.744337927927916,-76.79218441571261,0.000002,0.000005,0.000000
160,Destination,False,38.79244975429975,-77.34384397833877,0.000002,0.000005,0.000000
161,Origin,False,39.03431,-77.13587398698022,0.000009,0.000010,0.000009
161,Destination,False,38.69416965601965,-77.63416,0.000009,0.000010,0.000009
162,Origin,False,38.80233234234233,-76.96409519706478,0.000031,0.000040,0.000024
162,Destination,False,38.6450296068796,-76.90560125662948,0.000031,0.000040,0.000024
163,Origin,True,38.79244975429975,-77.63416,0.000022,0.000031,0.000016
163,Destination,True,39.03431,-76.88049594792085,0.000022,0.000031,0.000016
164,Origin,False,38.97631558558558,-76.96524197377131,0.000007,0.000008,0.000006
164,Destination,False,38.69416965601965,-77.34310659884737,0.000007,0.000008,0.000006
165,Origin,True,38.7433097051597,-77.48881787811023,0.000056,0.000078,0.000040
165,Destination,True,38.97631558558558,-76.87998929836175,0.000056,0.000078,0.000040
166,Origin,True,38.98900995085995,-76.83981585872199,0.000017,0.000027,0.000010
