Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%,total percent,Ranking
1717,Origin,TRUE,38.8415898,-77.1992369,0.00187,0.001773,0.001939,0.597,152
1717,Destination,TRUE,38.92981982,-77.284,0.00187,0.001773,0.001939,0.598,
1195,Origin,TRUE,38.74330971,-77.12546257,0.001844,0.001777,0.001892,0.599,153
1195,Destination,TRUE,38.74963964,-76.75116594,0.001844,0.001777,0.001892,0.600,
2476,Origin,TRUE,38.59588956,-77.26941683,0.001839,0.002145,0.00162,0.601,154
2476,Destination,TRUE,38.74963964,-77.284,0.001839,0.002145,0.00162,0.602,
562,Origin,TRUE,38.79244975,-77.34384398,0.00182,0.00188,0.001776,0.603,155
562,Destination,TRUE,38.74963964,-77.284,0.00182,0.00188,0.001776,0.604,
1275,Origin,TRUE,38.9398699,-77.12803037,0.001807,0.001669,0.001905,0.605,156
1275,Destination,TRUE,38.92981982,-76.75363208,0.001807,0.001669,0.001905,0.606,
1707,Origin,TRUE,38.74330971,-77.12546257,0.001803,0.001705,0.001873,0.606,157
1707,Destination,TRUE,39.11,-76.75607549,0.001803,0.001705,0.001873,0.607,
567,Origin,FALSE,38.92981982,-77.01881604,0.001791,0.001578,0.001945,0.608,158
567,Destination,FALSE,38.64502961,-77.19702475,0.001791,0.001578,0.001945,0.609,
1682,Origin,TRUE,38.69416966,-77.12481655,0.001791,0.001723,0.001839,0.610,159
1682,Destination,TRUE,38.92981982,-77.284,0.001791,0.001723,0.001839,0.611,
333,Origin,TRUE,38.74330971,-77.12546257,0.001775,0.001684,0.001841,0.612,160
333,Destination,TRUE,38.92981982,-77.01881604,0.001775,0.001684,0.001841,0.613,
1258,Origin,FALSE,38.92981982,-77.01881604,0.001749,0.001544,0.001896,0.614,161
1258,Destination,FALSE,39.03815,-77.41779339,0.001749,0.001544,0.001896,0.614,
1944,Origin,TRUE,39.03815,-77.12930457,0.001735,0.001886,0.001626,0.615,162
1944,Destination,TRUE,38.92981982,-76.75363208,0.001735,0.001886,0.001626,0.616,
13,Origin,TRUE,38.69416966,-77.27034325,0.001709,0.001895,0.001575,0.617,163
13,Destination,TRUE,38.92981982,-77.284,0.001709,0.001895,0.001575,0.618,
2236,Origin,TRUE,38.9398699,-77.4172473,0.001705,0.001547,0.001818,0.619,164
2236,Destination,TRUE,38.74963964,-77.01758297,0.001705,0.001547,0.001818,0.620,
1464,Origin,TRUE,38.59588956,-77.34236546,0.001656,0.001872,0.001501,0.620,165
1464,Destination,TRUE,38.92981982,-76.75363208,0.001656,0.001872,0.001501,0.621,
2472,Origin,TRUE,38.9398699,-77.34494307,0.001654,0.001269,0.001931,0.622,166
2472,Destination,TRUE,38.92981982,-76.75363208,0.001654,0.001269,0.001931,0.623,
1839,Origin,FALSE,38.92981982,-77.01881604,0.001645,0.001472,0.00177,0.624,167
1839,Destination,FALSE,38.59588956,-76.83172503,0.001645,0.001472,0.00177,0.625,
2231,Origin,TRUE,38.89072985,-77.27218204,0.001644,0.001593,0.001681,0.625,168
2231,Destination,TRUE,38.92981982,-77.284,0.001644,0.001593,0.001681,0.626,
2267,Origin,TRUE,38.89072985,-77.05499526,0.001637,0.001325,0.001862,0.627,169
2267,Destination,TRUE,38.92981982,-77.284,0.001637,0.001325,0.001862,0.628,
809,Origin,TRUE,38.98900995,-77.12866827,0.001635,0.001607,0.001656,0.629,170
809,Destination,TRUE,38.92981982,-76.75363208,0.001635,0.001607,0.001656,0.629,
1538,Origin,TRUE,38.98900995,-77.12866827,0.001618,0.001563,0.001657,0.630,171
1538,Destination,TRUE,38.74963964,-77.01758297,0.001618,0.001563,0.001657,0.631,
282,Origin,TRUE,38.98900995,-77.34530758,0.001607,0.001588,0.001621,0.632,172
282,Destination,TRUE,38.92981982,-76.75363208,0.001607,0.001588,0.001621,0.633,
2105,Origin,FALSE,38.92981982,-77.01881604,0.001597,0.001431,0.001716,0.633,173
2105,Destination,FALSE,38.98900995,-77.48973379,0.001597,0.001431,0.001716,0.634,
2396,Origin,TRUE,38.9398699,-77.2003346,0.001582,0.001252,0.00182,0.635,174
2396,Destination,TRUE,38.92981982,-77.01881604,0.001582,0.001252,0.00182,0.636,
699,Origin,TRUE,38.74330971,-77.12546257,0.00158,0.001544,0.001605,0.637,175
699,Destination,TRUE,38.92981982,-77.284,0.00158,0.001544,0.001605,0.637,
165,Origin,TRUE,38.64502961,-77.26988063,0.001557,0.00153,0.001576,0.638,176
165,Destination,TRUE,38.92981982,-77.284,0.001557,0.00153,0.001576,0.639,
839,Origin,TRUE,38.98900995,-77.05645517,0.001546,0.001611,0.001499,0.640,177
839,Destination,TRUE,38.92981982,-76.75363208,0.001546,0.001611,0.001499,0.641,
2486,Origin,TRUE,38.89072985,-77.05499526,0.001545,0.001232,0.00177,0.641,178
2486,Destination,TRUE,38.74963964,-77.01758297,0.001545,0.001232,0.00177,0.642,
869,Origin,TRUE,38.98900995,-77.41752069,0.001538,0.00195,0.001242,0.643,179
869,Destination,TRUE,38.92981982,-77.284,0.001538,0.00195,0.001242,0.644,
612,Origin,TRUE,38.8415898,-76.98177535,0.001509,0.001693,0.001377,0.644,180
612,Destination,TRUE,38.74963964,-77.284,0.001509,0.001693,0.001377,0.645,
2401,Origin,TRUE,38.9398699,-77.05572614,0.001508,0.001347,0.001624,0.646,181
2401,Destination,TRUE,39.11,-77.02003774,0.001508,0.001347,0.001624,0.647,
756,Origin,TRUE,38.49760946,-77.41475541,0.001494,0.00141,0.001554,0.647,182
756,Destination,TRUE,38.92981982,-77.01881604,0.001494,0.00141,0.001554,0.648,
1177,Origin,TRUE,38.8415898,-77.34421127,0.001494,0.001302,0.001632,0.649,183
1177,Destination,TRUE,38.92981982,-76.75363208,0.001494,0.001302,0.001632,0.650,
1888,Origin,TRUE,38.49760946,-77.41475541,0.001479,0.001478,0.001479,0.650,184
1888,Destination,TRUE,39.11,-77.02003774,0.001479,0.001478,0.001479,0.651,
240,Origin,FALSE,38.92981982,-77.01881604,0.001465,0.001294,0.001587,0.652,185
240,Destination,FALSE,38.54674951,-77.48807674,0.001465,0.001294,0.001587,0.653,
2561,Origin,TRUE,38.79244975,-77.12610696,0.001452,0.001646,0.001313,0.653,186
2561,Destination,TRUE,39.11,-76.75607549,0.001452,0.001646,0.001313,0.654,
1904,Origin,TRUE,38.89072985,-77.41697322,0.001422,0.001604,0.001291,0.655,187
1904,Destination,TRUE,39.11,-77.02003774,0.001422,0.001604,0.001291,0.655,
18,Origin,TRUE,38.98900995,-77.20088138,0.001411,0.001704,0.001202,0.656,188
18,Destination,TRUE,38.92981982,-77.01881604,0.001411,0.001704,0.001202,0.657,
718,Origin,TRUE,38.64502961,-77.3427365,0.001407,0.001475,0.001358,0.658,189
718,Destination,TRUE,39.11,-76.75607549,0.001407,0.001475,0.001358,0.658,
1522,Origin,TRUE,38.89072985,-76.98259967,0.001384,0.001187,0.001526,0.659,190
1522,Destination,TRUE,38.92981982,-76.75363208,0.001384,0.001187,0.001526,0.660,
932,Origin,FALSE,38.92981982,-77.01881604,0.001379,0.001227,0.001489,0.660,191
932,Destination,FALSE,38.98900995,-77.12866827,0.001379,0.001227,0.001489,0.661,
354,Origin,TRUE,38.49760946,-77.41475541,0.001377,0.001374,0.00138,0.662,192
354,Destination,TRUE,39.11,-77.284,0.001377,0.001374,0.00138,0.662,
2184,Origin,FALSE,38.92981982,-77.01881604,0.001365,0.00121,0.001477,0.663,193
2184,Destination,FALSE,38.59588956,-77.12351956,0.001365,0.00121,0.001477,0.664,
521,Origin,FALSE,38.92981982,-77.01881604,0.00135,0.001183,0.001469,0.664,194
521,Destination,FALSE,38.9398699,-77.48955153,0.00135,0.001183,0.001469,0.665,
1554,Origin,FALSE,38.92981982,-77.01881604,0.001345,0.00119,0.001457,0.666,195
1554,Destination,FALSE,38.98900995,-77.05645517,0.001345,0.00119,0.001457,0.666,
1468,Origin,TRUE,38.49760946,-77.41475541,0.001331,0.001299,0.001355,0.667,196
1468,Destination,TRUE,38.74963964,-77.284,0.001331,0.001299,0.001355,0.668,
565,Origin,TRUE,38.8415898,-77.27172409,0.001317,0.001245,0.001368,0.668,197
565,Destination,TRUE,38.74963964,-77.01758297,0.001317,0.001245,0.001368,0.669,
2215,Origin,TRUE,38.64502961,-77.26988063,0.001315,0.00129,0.001334,0.670,198
2215,Destination,TRUE,38.74963964,-76.75116594,0.001315,0.00129,0.001334,0.670,
276,Origin,TRUE,38.89072985,-77.27218204,0.001287,0.001263,0.001305,0.671,199
276,Destination,TRUE,38.92981982,-77.01881604,0.001287,0.001263,0.001305,0.672,
2584,Origin,FALSE,38.92981982,-77.01881604,0.001285,0.001109,0.001411,0.672,200
2584,Destination,FALSE,38.98900995,-77.20088138,0.001285,0.001109,0.001411,0.673,
532,Origin,TRUE,38.98900995,-77.20088138,0.001283,0.001467,0.00115,0.674,201
532,Destination,TRUE,38.74963964,-77.01758297,0.001283,0.001467,0.00115,0.674,
2435,Origin,TRUE,38.69416966,-77.12481655,0.001271,0.0012,0.001321,0.675,202
2435,Destination,TRUE,38.74963964,-77.284,0.001271,0.0012,0.001321,0.676,
1473,Origin,TRUE,38.79244975,-77.27126497,0.00127,0.001307,0.001244,0.676,203
1473,Destination,TRUE,38.92981982,-77.284,0.00127,0.001307,0.001244,0.677,
1081,Origin,TRUE,38.8415898,-77.41669845,0.001263,0.00143,0.001143,0.677,204
1081,Destination,TRUE,38.92981982,-76.75363208,0.001263,0.00143,0.001143,0.678,
1836,Origin,TRUE,38.64502961,-77.3427365,0.001242,0.001161,0.0013,0.679,205
1836,Destination,TRUE,38.92981982,-77.01881604,0.001242,0.001161,0.0013,0.679,
278,Origin,TRUE,38.59588956,-77.26941683,0.001233,0.00142,0.001099,0.680,206
278,Destination,TRUE,38.92981982,-76.75363208,0.001233,0.00142,0.001099,0.681,
1347,Origin,TRUE,38.89072985,-77.34457763,0.001221,0.001206,0.001232,0.681,207
1347,Destination,TRUE,38.92981982,-77.01881604,0.001221,0.001206,0.001232,0.682,
2057,Origin,TRUE,38.64502961,-77.3427365,0.001221,0.001146,0.001275,0.682,208
2057,Destination,TRUE,38.92981982,-77.284,0.001221,0.001146,0.001275,0.683,
1362,Origin,TRUE,38.98900995,-77.34530758,0.00122,0.001172,0.001255,0.684,209
1362,Destination,TRUE,38.74963964,-76.75116594,0.00122,0.001172,0.001255,0.684,
194,Origin,TRUE,38.89072985,-77.34457763,0.001189,0.001333,0.001085,0.685,210
194,Destination,TRUE,38.74963964,-76.75116594,0.001189,0.001333,0.001085,0.685,
1431,Origin,FALSE,38.92981982,-77.01881604,0.001183,0.001037,0.001288,0.686,211
1431,Destination,FALSE,38.49760946,-77.34162055,0.001183,0.001037,0.001288,0.687,
1228,Origin,TRUE,38.79244975,-77.27126497,0.001182,0.001209,0.001163,0.687,212
1228,Destination,TRUE,38.92981982,-76.75363208,0.001182,0.001209,0.001163,0.688,
513,Origin,TRUE,38.8415898,-77.1992369,0.00117,0.001101,0.001219,0.688,213
513,Destination,TRUE,38.92981982,-76.75363208,0.00117,0.001101,0.001219,0.689,
821,Origin,TRUE,38.74330971,-77.19813363,0.00117,0.001395,0.001009,0.690,214
821,Destination,TRUE,39.11,-77.284,0.00117,0.001395,0.001009,0.690,
1591,Origin,FALSE,38.92981982,-77.01881604,0.001169,0.001022,0.001275,0.691,215
1591,Destination,FALSE,38.79244975,-76.83579094,0.001169,0.001022,0.001275,0.691,
1194,Origin,TRUE,38.9398699,-77.27263884,0.001161,0.000914,0.001339,0.692,216
1194,Destination,TRUE,38.74963964,-77.01758297,0.001161,0.000914,0.001339,0.692,
2344,Origin,TRUE,38.79244975,-77.19868597,0.00116,0.001212,0.001123,0.693,217
2344,Destination,TRUE,38.92981982,-76.75363208,0.00116,0.001212,0.001123,0.694,
2110,Origin,TRUE,38.89072985,-77.12739085,0.001158,0.001095,0.001203,0.694,218
2110,Destination,TRUE,38.74963964,-76.75116594,0.001158,0.001095,0.001203,0.695,
134,Origin,TRUE,38.8415898,-77.41669845,0.001155,0.001344,0.001019,0.695,219
134,Destination,TRUE,38.74963964,-77.01758297,0.001155,0.001344,0.001019,0.696,
926,Origin,TRUE,38.89072985,-77.41697322,0.001155,0.001292,0.001056,0.697,220
926,Destination,TRUE,38.74963964,-76.75116594,0.001155,0.001292,0.001056,0.697,
1312,Origin,FALSE,38.92981982,-77.01881604,0.001154,0.000983,0.001277,0.698,221
1312,Destination,FALSE,38.69416966,-77.56139665,0.001154,0.000983,0.001277,0.698,
1695,Origin,TRUE,38.8415898,-77.41669845,0.001148,0.001271,0.00106,0.699,222
1695,Destination,TRUE,38.92981982,-77.01881604,0.001148,0.001271,0.00106,0.699,
1873,Origin,FALSE,38.92981982,-77.01881604,0.001146,0.00101,0.001244,0.700,223
1873,Destination,FALSE,38.9398699,-76.91111767,0.001146,0.00101,0.001244,0.701,
1211,Origin,FALSE,38.92981982,-77.01881604,0.001142,0.000982,0.001257,0.701,224
1211,Destination,FALSE,38.54674951,-76.83070207,0.001142,0.000982,0.001257,0.702,
302,Origin,TRUE,39.03815,-77.12930457,0.001141,0.001161,0.001126,0.702,225
302,Destination,TRUE,38.92981982,-77.01881604,0.001141,0.001161,0.001126,0.703,
7,Origin,TRUE,38.8415898,-77.27172409,0.001134,0.001118,0.001145,0.703,226
7,Destination,TRUE,39.11,-77.284,0.001134,0.001118,0.001145,0.704,
739,Origin,TRUE,38.9398699,-76.91111767,0.001134,0.001821,0.00064,0.705,227
739,Destination,TRUE,38.92981982,-77.01881604,0.001134,0.001821,0.00064,0.705,
351,Origin,TRUE,38.64502961,-77.26988063,0.00113,0.001085,0.001162,0.706,228
351,Destination,TRUE,38.92981982,-76.75363208,0.00113,0.001085,0.001162,0.706,
2542,Origin,TRUE,39.03815,-77.05718237,0.00113,0.001617,0.00078,0.707,229
2542,Destination,TRUE,38.74963964,-77.284,0.00113,0.001617,0.00078,0.707,
1361,Origin,TRUE,38.69416966,-77.3431066,0.001126,0.001253,0.001034,0.708,230
1361,Destination,TRUE,39.11,-77.02003774,0.001126,0.001253,0.001034,0.708,
453,Origin,FALSE,38.92981982,-77.01881604,0.001122,0.000986,0.001219,0.709,231
453,Destination,FALSE,38.69416966,-77.12481655,0.001122,0.000986,0.001219,0.710,
1019,Origin,TRUE,38.9398699,-77.34494307,0.001116,0.000895,0.001275,0.710,232
1019,Destination,TRUE,38.74963964,-77.284,0.001116,0.000895,0.001275,0.711,
1200,Origin,TRUE,38.59588956,-77.26941683,0.001114,0.001282,0.000993,0.711,233
1200,Destination,TRUE,38.92981982,-77.01881604,0.001114,0.001282,0.000993,0.712,
1987,Origin,FALSE,38.92981982,-77.01881604,0.001103,0.000891,0.001255,0.712,234
1987,Destination,FALSE,38.79244975,-77.27126497,0.001103,0.000891,0.001255,0.713,
1438,Origin,TRUE,38.8415898,-77.41669845,0.001101,0.001183,0.001043,0.713,235
1438,Destination,TRUE,39.11,-76.75607549,0.001101,0.001183,0.001043,0.714,
553,Origin,TRUE,38.69416966,-77.3431066,0.001096,0.001165,0.001047,0.715,236
553,Destination,TRUE,38.74963964,-77.01758297,0.001096,0.001165,0.001047,0.715,
138,Origin,TRUE,38.98900995,-76.98424207,0.001095,0.001269,0.00097,0.716,237
138,Destination,TRUE,39.11,-77.02003774,0.001095,0.001269,0.00097,0.716,
1397,Origin,TRUE,38.8415898,-77.05426254,0.001094,0.001062,0.001117,0.717,238
1397,Destination,TRUE,38.74963964,-76.75116594,0.001094,0.001062,0.001117,0.717,
2296,Origin,TRUE,38.89072985,-77.41697322,0.001092,0.001214,0.001004,0.718,239
2296,Destination,TRUE,38.92981982,-77.01881604,0.001092,0.001214,0.001004,0.718,
2509,Origin,FALSE,38.92981982,-77.01881604,0.001091,0.000958,0.001187,0.719,240
2509,Destination,FALSE,38.59588956,-77.34236546,0.001091,0.000958,0.001187,0.720,
1358,Origin,TRUE,38.98900995,-77.12866827,0.00109,0.001033,0.00113,0.720,241
1358,Destination,TRUE,39.11,-76.75607549,0.00109,0.001033,0.00113,0.721,
495,Origin,FALSE,38.92981982,-77.01881604,0.001081,0.00091,0.001204,0.721,242
495,Destination,FALSE,39.03815,-77.5620378,0.001081,0.00091,0.001204,0.722,
177,Origin,FALSE,38.92981982,-77.01881604,0.00108,0.000958,0.001167,0.722,243
177,Destination,FALSE,38.74330971,-76.90744939,0.00108,0.000958,0.001167,0.723,
1040,Origin,TRUE,38.74330971,-77.05279151,0.001076,0.001116,0.001048,0.723,244
1040,Destination,TRUE,38.92981982,-77.01881604,0.001076,0.001116,0.001048,0.724,
977,Origin,TRUE,38.64502961,-77.3427365,0.001074,0.00099,0.001134,0.724,245
977,Destination,TRUE,39.11,-77.284,0.001074,0.00099,0.001134,0.725,
1351,Origin,TRUE,38.9398699,-77.12803037,0.001066,0.001016,0.001102,0.725,246
1351,Destination,TRUE,38.74963964,-77.01758297,0.001066,0.001016,0.001102,0.726,
2270,Origin,TRUE,38.8415898,-76.98177535,0.001064,0.001194,0.00097,0.727,247
2270,Destination,TRUE,38.92981982,-77.284,0.001064,0.001194,0.00097,0.727,
2534,Origin,TRUE,38.98900995,-77.41752069,0.001063,0.00141,0.000814,0.728,248
2534,Destination,TRUE,38.74963964,-77.284,0.001063,0.00141,0.000814,0.728,
1642,Origin,TRUE,38.89072985,-76.98259967,0.001061,0.000921,0.001163,0.729,249
1642,Destination,TRUE,38.74963964,-77.01758297,0.001061,0.000921,0.001163,0.729,
1132,Origin,TRUE,38.89072985,-77.27218204,0.001059,0.00102,0.001087,0.730,250
1132,Destination,TRUE,38.74963964,-77.284,0.001059,0.00102,0.001087,0.730,251
2512,Origin,TRUE,38.74330971,-77.05279151,0.00105,0.001122,0.000998,0.731,
2512,Destination,TRUE,38.92981982,-77.284,0.00105,0.001122,0.000998,0.731,252
880,Origin,FALSE,38.92981982,-77.01881604,0.00102,0.000919,0.001091,0.732,
880,Destination,FALSE,38.9398699,-77.56185577,0.00102,0.000919,0.001091,0.732,253
1824,Origin,TRUE,38.9398699,-76.91111767,0.001011,0.00161,0.00058,0.733,
1824,Destination,TRUE,39.11,-77.284,0.001011,0.00161,0.00058,0.733,254
512,Origin,TRUE,38.89072985,-77.41697322,0.001007,0.001135,0.000915,0.734,
512,Destination,TRUE,38.92981982,-77.284,0.001007,0.001135,0.000915,0.734,255
504,Origin,TRUE,38.59588956,-77.26941683,0.001002,0.001176,0.000877,0.735,
504,Destination,TRUE,39.11,-77.284,0.001002,0.001176,0.000877,0.735,256
2214,Origin,FALSE,38.92981982,-77.01881604,0.000993,0.000868,0.001083,0.736,
2214,Destination,FALSE,39.03815,-77.63416,0.000993,0.000868,0.001083,0.736,257
759,Origin,TRUE,38.79244975,-76.98094895,0.000988,0.001187,0.000845,0.737,
759,Destination,TRUE,38.92981982,-77.01881604,0.000988,0.001187,0.000845,0.737,258
1796,Origin,TRUE,38.98900995,-77.41752069,0.000983,0.001193,0.000832,0.738,
1796,Destination,TRUE,38.92981982,-77.01881604,0.000983,0.001193,0.000832,0.738,259
1684,Origin,TRUE,38.98900995,-77.12866827,0.000976,0.001035,0.000934,0.739,
1684,Destination,TRUE,38.92981982,-77.284,0.000976,0.001035,0.000934,0.739,260
2558,Origin,TRUE,38.98900995,-77.34530758,0.000975,0.001064,0.000911,0.740,
2558,Destination,TRUE,38.92981982,-77.284,0.000975,0.001064,0.000911,0.740,261
1621,Origin,FALSE,38.92981982,-77.01881604,0.000973,0.000862,0.001053,0.741,
1621,Destination,FALSE,38.69416966,-77.3431066,0.000973,0.000862,0.001053,0.741,262
571,Origin,TRUE,38.74330971,-77.48881788,0.000967,0.001426,0.000637,0.742,
571,Destination,TRUE,39.11,-77.02003774,0.000967,0.001426,0.000637,0.742,263
2307,Origin,FALSE,38.92981982,-77.01881604,0.000965,0.000844,0.001051,0.743,
2307,Destination,FALSE,38.98900995,-77.5619469,0.000965,0.000844,0.001051,0.743,264
241,Origin,TRUE,38.9398699,-77.2003346,0.000941,0.000737,0.001087,0.744,
241,Destination,TRUE,38.74963964,-76.75116594,0.000941,0.000737,0.001087,0.744,265
2150,Origin,FALSE,38.92981982,-77.01881604,0.000932,0.00083,0.001005,0.745,
2150,Destination,FALSE,38.79244975,-77.41642298,0.000932,0.00083,0.001005,0.745,266
1233,Origin,TRUE,38.98900995,-77.05645517,0.000921,0.000874,0.000955,0.745,
1233,Destination,TRUE,38.74963964,-76.75116594,0.000921,0.000874,0.000955,0.746,267
148,Origin,TRUE,38.8415898,-76.98177535,0.000919,0.001051,0.000824,0.746,
148,Destination,TRUE,38.74963964,-76.75116594,0.000919,0.001051,0.000824,0.747,268
1357,Origin,FALSE,38.92981982,-77.01881604,0.000913,0.000801,0.000994,0.747,
1357,Destination,FALSE,38.49760946,-76.8296765,0.000913,0.000801,0.000994,0.748,269
1291,Origin,TRUE,38.79244975,-77.12610696,0.00091,0.001048,0.000812,0.748,
1291,Destination,TRUE,38.74963964,-77.01758297,0.00091,0.001048,0.000812,0.749,270
2276,Origin,FALSE,38.92981982,-77.01881604,0.000903,0.000851,0.00094,0.749,
2276,Destination,FALSE,38.8415898,-77.41669845,0.000903,0.000851,0.00094,0.750,271
2072,Origin,FALSE,38.92981982,-77.01881604,0.000899,0.000802,0.000969,0.750,
2072,Destination,FALSE,38.64502961,-76.90560126,0.000899,0.000802,0.000969,0.750,272
1683,Origin,TRUE,38.89072985,-76.83780849,0.000884,0.001326,0.000566,0.751,
1683,Destination,TRUE,39.11,-76.75607549,0.000884,0.001326,0.000566,0.751,273
2572,Origin,TRUE,38.89072985,-77.41697322,0.00088,0.001006,0.000789,0.752,
2572,Destination,TRUE,39.11,-77.284,0.00088,0.001006,0.000789,0.752,274
890,Origin,TRUE,38.9398699,-77.34494307,0.000879,0.000676,0.001025,0.753,
890,Destination,TRUE,39.11,-76.75607549,0.000879,0.000676,0.001025,0.753,275
1270,Origin,TRUE,38.74330971,-77.19813363,0.000878,0.00098,0.000804,0.754,
1270,Destination,TRUE,38.74963964,-76.75116594,0.000878,0.00098,0.000804,0.754,276
471,Origin,TRUE,38.9398699,-76.83881344,0.000872,0.001327,0.000544,0.754,
471,Destination,TRUE,38.74963964,-76.75116594,0.000872,0.001327,0.000544,0.755,277
757,Origin,TRUE,38.98900995,-77.27309448,0.000866,0.000981,0.000784,0.755,
757,Destination,TRUE,39.11,-77.02003774,0.000866,0.000981,0.000784,0.756,278
1639,Origin,FALSE,38.92981982,-77.01881604,0.000865,0.000785,0.000922,0.756,
1639,Destination,FALSE,38.79244975,-77.63416,0.000865,0.000785,0.000922,0.757,279
143,Origin,TRUE,38.8415898,-77.34421127,0.000863,0.000729,0.000959,0.757,
143,Destination,TRUE,38.92981982,-77.01881604,0.000863,0.000729,0.000959,0.757,280
2301,Origin,TRUE,38.98900995,-77.48973379,0.000859,0.001309,0.000536,0.758,
2301,Destination,TRUE,38.74963964,-77.284,0.000859,0.001309,0.000536,0.758,281
2412,Origin,FALSE,38.92981982,-77.01881604,0.000857,0.000742,0.000939,0.759,
2412,Destination,FALSE,38.49760946,-77.41475541,0.000857,0.000742,0.000939,0.759,282
2136,Origin,TRUE,38.9398699,-77.27263884,0.000853,0.000688,0.000971,0.760,
2136,Destination,TRUE,39.11,-76.75607549,0.000853,0.000688,0.000971,0.760,283
555,Origin,TRUE,39.03815,-77.41779339,0.000851,0.001051,0.000707,0.760,
555,Destination,TRUE,39.11,-77.284,0.000851,0.001051,0.000707,0.761,284
584,Origin,TRUE,38.89072985,-77.19978645,0.000847,0.000759,0.000909,0.761,
584,Destination,TRUE,39.11,-77.284,0.000847,0.000759,0.000909,0.762,285
1300,Origin,TRUE,38.8415898,-76.90928817,0.000847,0.001165,0.000619,0.762,
1300,Destination,TRUE,38.92981982,-77.01881604,0.000847,0.001165,0.000619,0.763,286
1430,Origin,FALSE,38.92981982,-77.284,0.000846,0.000746,0.000917,0.763,
1430,Destination,FALSE,38.9398699,-77.48955153,0.000846,0.000746,0.000917,0.763,287
2249,Origin,TRUE,38.74330971,-77.48881788,0.000844,0.001237,0.000561,0.764,
2249,Destination,TRUE,38.92981982,-76.75363208,0.000844,0.001237,0.000561,0.764,288
2281,Origin,TRUE,38.9398699,-77.34494307,0.000842,0.000645,0.000984,0.765,
2281,Destination,TRUE,38.92981982,-77.01881604,0.000842,0.000645,0.000984,0.765,289
507,Origin,TRUE,38.9398699,-77.4172473,0.000841,0.000737,0.000915,0.766,
507,Destination,TRUE,38.74963964,-77.284,0.000841,0.000737,0.000915,0.766,290
1055,Origin,TRUE,38.9398699,-77.4172473,0.000836,0.000717,0.000922,0.766,
1055,Destination,TRUE,39.11,-77.284,0.000836,0.000717,0.000922,0.767,291
